-4.999412126704154247e+00,-4.089923380377764039e-01,0.000000000000000000e+00
6.732357521572930992e+00,-1.431264176571443725e-01,1.000000000000000000e+00
-5.153160579027588284e+00,-1.421924549098446233e+00,0.000000000000000000e+00
-4.892130804941714928e+00,-1.167278449710172916e+00,0.000000000000000000e+00
4.428027237037106545e+00,5.218494903163308773e-01,1.000000000000000000e+00
-4.911619888128964995e+00,-1.300951451695542715e+00,0.000000000000000000e+00
-4.796344998687999350e+00,-8.894207341116366905e-01,0.000000000000000000e+00
-4.769064443781259932e+00,-5.567103468791387982e-02,0.000000000000000000e+00
-4.794191440237335122e+00,-1.481259201476009535e+00,0.000000000000000000e+00
-5.036621216620417840e+00,-2.814301212116676609e-01,0.000000000000000000e+00
4.520970860613339859e+00,2.233270813744899552e+00,1.000000000000000000e+00
4.934346424900621031e+00,-9.955962989131678098e-01,1.000000000000000000e+00
-4.989428099216629775e+00,-1.693675040842189228e+00,0.000000000000000000e+00
-5.213203998464207345e+00,8.161323611566394520e-01,0.000000000000000000e+00
5.653818686738947719e+00,-2.399817346910407823e-01,1.000000000000000000e+00
-5.085393419032512519e+00,-6.346524996166138521e-01,0.000000000000000000e+00
-5.018934828859372921e+00,-7.548305904112520004e-01,0.000000000000000000e+00
-5.270119955556321401e+00,1.450733543518575308e+00,0.000000000000000000e+00
-5.054670541342337842e+00,1.212283405544346104e+00,0.000000000000000000e+00
-5.064941004428873406e+00,3.036484653082397456e-01,0.000000000000000000e+00
4.832349301957661325e+00,-8.139120077465551439e-01,1.000000000000000000e+00
-5.155846447917651787e+00,-1.781151298007020323e+00,0.000000000000000000e+00
3.442472747169104341e+00,1.443881103376140951e+00,1.000000000000000000e+00
-5.058963514879084578e+00,-4.871326455111947284e-01,0.000000000000000000e+00
-4.936466170505322992e+00,8.771528121867430139e-01,0.000000000000000000e+00
5.544645285413471569e+00,-6.463565855238053715e-01,1.000000000000000000e+00
6.172369388572239046e+00,-1.065032619382006551e+00,1.000000000000000000e+00
-4.668006249439908828e+00,-1.694531772769252917e-02,0.000000000000000000e+00
4.798090981664090648e+00,-6.385105554205018352e-01,1.000000000000000000e+00
-4.980407486731142974e+00,-8.464686168782806774e-01,0.000000000000000000e+00
5.409390621649218467e+00,4.996180438653244349e-01,1.000000000000000000e+00
-5.075522344427501054e+00,-7.479057873130807721e-01,0.000000000000000000e+00
-4.981993274769829227e+00,-1.599698503888240086e+00,0.000000000000000000e+00
-4.858243498387080805e+00,-4.075191652021826760e-01,0.000000000000000000e+00
4.410112375586185074e+00,1.147202081614916436e+00,1.000000000000000000e+00
4.503679175718884764e+00,9.562618573807690758e-01,1.000000000000000000e+00
5.618557149059036249e+00,-1.038495240109359896e+00,1.000000000000000000e+00
5.955717770243894371e+00,-3.470210123065850527e-02,1.000000000000000000e+00
-5.060119351739325921e+00,1.402166620375846495e+00,0.000000000000000000e+00
-5.059142297333123928e+00,6.302964765895013866e-01,0.000000000000000000e+00
-5.175281459457154121e+00,-3.756208440785699931e-01,0.000000000000000000e+00
4.645790839914639925e+00,1.013447901420493624e-01,1.000000000000000000e+00
5.654754709496955023e+00,-7.060938699373410232e-01,1.000000000000000000e+00
2.627978396441895015e+00,4.985236236185638381e-01,1.000000000000000000e+00
4.425322248464440555e+00,9.068894675659354698e-01,1.000000000000000000e+00
-4.821888616484387491e+00,-3.684095309850941580e-01,0.000000000000000000e+00
-5.018065608862428917e+00,1.639954066218759721e+00,0.000000000000000000e+00
-4.720879605894483966e+00,1.465204884433140675e+00,0.000000000000000000e+00
-4.872656296171099299e+00,-2.249118128443478692e+00,0.000000000000000000e+00
5.103523352690947590e+00,5.485678368565737317e-01,1.000000000000000000e+00
-5.064139869232062274e+00,-2.335621820943903693e+00,0.000000000000000000e+00
4.630529772814598211e+00,9.101105639068093334e-01,1.000000000000000000e+00
5.471248295574520526e+00,-5.102560560762859909e-01,1.000000000000000000e+00
-4.761398812130495983e+00,1.463095479673357735e+00,0.000000000000000000e+00
4.033916243749487762e+00,-5.935198087781361903e-02,1.000000000000000000e+00
4.410690333859052181e+00,-1.264083343143495464e+00,1.000000000000000000e+00
-5.112892011873871212e+00,-8.126247611063044385e-01,0.000000000000000000e+00
6.874687782787765045e+00,3.654264148725312050e-02,1.000000000000000000e+00
-4.921131576627511883e+00,-1.753740860477046359e+00,0.000000000000000000e+00
4.911110830939199090e+00,-1.279623182264591374e+00,1.000000000000000000e+00
5.986288630968865654e+00,-3.010051283841472802e-01,1.000000000000000000e+00
5.723839676990663428e+00,1.222170556878082293e+00,1.000000000000000000e+00
-5.105753725248959540e+00,7.269532606897998184e-01,0.000000000000000000e+00
-4.884734954164273724e+00,6.068703191418529652e-01,0.000000000000000000e+00
-4.565505103836553502e+00,4.983292147002581496e-01,0.000000000000000000e+00
5.183523365277754813e+00,3.904206080448869853e-01,1.000000000000000000e+00
4.800337646508381795e+00,-5.670511682671930398e-01,1.000000000000000000e+00
3.841170852567923788e+00,-2.386697744379377095e+00,1.000000000000000000e+00
4.583809488468025606e+00,2.874036450384291896e-01,1.000000000000000000e+00
